,a,between,in,nor,some,upon,about,both,including,nothing,somebody,us,above,but,inside,of,someone,used,after,by,into,off,something,via,all,can,is,on,such,we,although,cos,it,once,than,what,am,do,its,one,that,whatever,among,down,latter,onto,the,when,an,each,less,opposite,their,where,and,either,like,or,them,whether,another,enough,little,our,these,which,any,every,lots,outside,they,while,anybody,everybody,many,over,this,who,anyone,everyone,me,own,those,whoever,anything,everything,more,past,though,whom,are,few,most,per,through,whose,around,following,much,plenty,till,will,as,for,must,plus,to,with,at,from,my,regarding,toward,within,be,have,near,same,towards,without,because,he,need,several,under,worth,before,her,neither,she,unless,would,behind,him,no,should,unlike,yes,below,i,nobody,since,until,you,beside,if,none,so,up,your,avg sentence length - words,avg sentence length - chars,char count,schar count,bword count,avg word length,sentence count,wuw ratio,fres,gfri,filename
20,20.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.4,86.93333333333334,3274.0,664.0,231.0,5.300813008130081,30.0,2.04149377593361,-148.21099999999996,46.56,b_07_2.txt
21,15.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,19.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.620689655172413,87.41379310344827,3142.0,603.0,219.0,5.259336099585062,29.0,2.398009950248756,-63.83499999999998,46.64827586206897,b_08_2.txt
22,10.0,1.0,9.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,16.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.791666666666668,104.125,3150.0,649.0,236.0,5.261052631578948,24.0,2.1300448430493275,102.14645833333336,7.916666666666668,b_09_2_3.txt
23,18.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,6.0,1.0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,15.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,18.074074074074073,89.33333333333333,3099.0,687.0,226.0,4.942622950819672,27.0,2.033333333333333,103.88981481481483,7.229629629629629,b_10_3_4.txt
24,12.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,16.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.083333333333332,100.29166666666667,3054.0,629.0,227.0,4.9979253112033195,24.0,1.8120300751879699,17.250416666666695,8.033333333333333,b_11_4.txt
25,10.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,20.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,12.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,17.85185185185185,83.07407407407408,2939.0,685.0,207.0,4.653526970954357,27.0,2.0865800865800868,19.51537037037039,7.140740740740741,b_12_4.txt
26,16.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,12.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,22.0,6.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.928571428571427,84.42857142857143,3059.0,689.0,223.0,4.709163346613546,28.0,2.065843621399177,104.03750000000002,7.171428571428571,b_13_4.txt
27,5.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,15.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,0.0,13.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,18.307692307692307,91.65384615384616,3009.0,622.0,207.0,5.006302521008403,26.0,2.2242990654205608,19.052692307692325,7.323076923076923,b_14_4.txt
28,12.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,17.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,20.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,23.80952380952381,110.42857142857143,2972.0,649.0,202.0,4.638,21.0,2.1186440677966103,-155.73166666666663,49.523809523809526,b_15_4.txt
29,9.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,12.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.956521739130434,108.1304347826087,3194.0,677.0,233.0,5.159751037344399,23.0,2.042372881355932,-68.23586956521737,48.38260869565218,b_16_4.txt
30,10.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,28.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,16.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.107142857142858,89.32142857142857,3258.0,724.0,239.0,5.221294363256785,28.0,1.8932806324110671,104.87125,6.842857142857143,b_17_4.txt
31,21.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,16.033333333333335,69.8,2673.0,565.0,178.0,4.353430353430354,30.0,2.091304347826087,105.96116666666668,6.413333333333334,bb_01_1.txt
32,9.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,17.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,18.692307692307693,82.73076923076923,2713.0,551.0,182.0,4.425925925925926,26.0,1.9836734693877551,103.2623076923077,7.476923076923078,bb_02_1.txt
33,14.0,0.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,17.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,19.12,85.76,2748.0,565.0,181.0,4.493723849372385,25.0,1.8037735849056604,102.82820000000001,7.648000000000001,bb_03_1_2.txt
34,17.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.74074074074074,81.92592592592592,2831.0,585.0,193.0,4.617954070981211,27.0,1.9958333333333333,104.22814814814816,7.0962962962962965,bb_04_2.txt
35,11.0,0.0,11.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,19.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.62962962962963,78.44444444444444,2660.0,538.0,183.0,4.453781512605042,27.0,2.087719298245614,104.34092592592594,7.051851851851852,bb_05_2.txt
36,8.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,10.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,18.615384615384617,82.76923076923077,2708.0,553.0,184.0,4.448347107438017,26.0,1.959514170040486,103.34038461538464,7.446153846153847,bb_06_2.txt
37,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,16.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.612903225806452,67.45161290322581,2638.0,547.0,169.0,4.320247933884297,31.0,2.2,21.787903225806474,6.2451612903225815,bb_07_2.txt
38,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.807692307692307,87.07692307692308,2838.0,574.0,215.0,4.629856850715746,26.0,1.9176470588235295,103.14519230769233,7.523076923076923,bb_08_2.txt
39,8.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,12.0,5.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,8.0,1.0,0.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,17.88888888888889,77.33333333333333,2633.0,545.0,174.0,4.3229813664596275,27.0,2.0553191489361704,104.07777777777778,7.155555555555556,bb_09_2.txt
